time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
1628271286.00004,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,15.0,21.0,8.0,6.0,13.0,34.0,46.0,40.0,0.0,1500.0,0.2,248.39000000000001,-1.49,2.39,35.0,22.56,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,,,,-0.033999999999999996,0.088,0.085,0.0,0.0,0.0,-0.010000000000000005,0.10400000000000001,0.07200000000000001,-0.04999974966049197,0.5199973964691162,0.359998197555542,4.999974966049194,0.0,0.0,0.0,0.0,0.0,-0.7240024573802949,-2.5349988443851474,0.0,0.0,-3.0549962408542637,0.0,8.0,13.441644865669156,26.783952740226542,-75.09941971201096,0.0030000000000000027,-0.163,0.043000000000000003,0.022,0.04,-0.161,0.053,0.014,0.033999999999999996,-0.088,0.085,0.015,0.033,-0.055,0.108,-0.018000000000000002,0.006000000000000002,-0.032,0.123,-0.016,-0.034,0.031,0.083,0.018000000000000002,-0.036000000000000004,-0.0009999999999999992,0.066,0.016,-0.027000000000000003,0.014000000000000002,0.046,0.045,0.16000000000000003,0.04800000000000001,0.114,,,,,,-0.014000000000000005,-0.127,0.043000000000000003,0.066,0.032,-0.08899999999999998,0.10400000000000001,-0.026000000000000002,0.041999999999999996,-0.026000000000000002,0.058,-0.032,-0.015,-0.019000000000000003,0.07,0.015,0.05399999999999999,-0.077,0.047,-0.023,0.038,-0.039,0.055,0.033,-0.037000000000000005,-0.201,0.084,0.077,0.03300000000000001,-0.064,0.092,0.036000000000000004,-0.07200000000000001,-0.026,0.078,,,,,,10.0,8.0,1.0,13.38,13.65,10.13,19.25,0.010000000000000005,-0.10400000000000001,0.07200000000000001,0.019,100.03999999999999,106.75,102.48,98.21
1628271291.000014,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,16.0,21.0,8.0,6.0,13.0,34.0,51.0,14.0,0.0,1500.0,0.6000000000000001,248.39000000000001,-1.49,2.39,35.0,22.580000000000002,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-2.8594284326120545,-1.1327051427654444,0.08000041580416312,-0.06,0.068,0.084,0.0,0.0,0.0,-0.011999999999999997,0.08600000000000001,0.088,-0.05999968814849852,0.42999776506423953,0.4399977130889892,4.999974012374878,0.4000000000000001,0.0,0.0,0.0,0.0,-0.7840021455287934,-2.1050010793209077,0.4000000000000001,0.0,-2.5349988443851474,0.0,8.0,12.99054106537908,24.796664008936524,-78.2053391857489,-0.013999999999999992,-0.152,0.062,0.05,0.062,-0.152,0.074,0.024,0.06,-0.068,0.084,0.002,0.01,-0.021,0.10300000000000001,-0.008,-0.04000000000000001,0.0029999999999999957,0.092,-0.044,0.042,-0.028000000000000004,0.073,0.044,0.025,-0.006000000000000003,0.073,0.061,-0.07900000000000001,0.04599999999999999,0.211,-0.053,-0.199,-0.042000000000000016,-0.162,,-0.040999999999999995,-0.08,-0.011,0.009000000000000001,0.041,-0.07900000000000001,0.051000000000000004,-0.005,0.048,-0.056999999999999995,0.053,-0.042,0.06500000000000002,0.010000000000000004,0.095,-0.049,0.05999999999999999,-0.06,0.112,0.025,-0.013000000000000001,-0.07100000000000001,0.078,0.027,-0.02399999999999998,-0.21100000000000002,0.123,-0.08600000000000001,0.265,0.03699999999999999,-0.004,,0.039,-0.10899999999999999,0.091,0.095,-0.128,-0.006000000000000005,0.088,,,,,,10.0,8.0,1.0,12.200000000000001,12.74,9.82,17.44,0.011999999999999997,-0.08600000000000001,0.088,0.001,100.64999999999999,104.31,107.36,96.38
1628271295.000095,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,17.0,21.0,8.0,6.0,13.0,34.0,55.0,95.0,0.0,1500.0,0.8,248.39000000000001,-1.49,2.39,35.0,22.580000000000002,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-1.7870973716192013,-0.70792273042013,0.049998989721684706,-0.04200000000000001,0.091,0.024,0.0,0.0,0.0,-0.013999999999999999,0.119,0.014,-0.056001131534576414,0.4760096180438995,0.05600113153457642,4.000080823898315,0.19999999999999996,0.0,0.0,0.0,0.0,-0.8400032770633699,-1.6289914612770082,0.6000000000000001,0.0,-2.1050010793209077,0.0,7.0,12.382876188830583,21.646336306786658,-80.89314825429857,0.057999999999999996,-0.13399999999999998,0.022,-0.033,0.013999999999999999,-0.165,0.007,0.015,0.04200000000000001,-0.091,0.024,0.019,0.011,-0.016000000000000004,0.077,-0.038,0.0019999999999999996,0.008,0.024,-0.023,-0.063,-0.046,-0.009000000000000001,0.024,-0.07,0.015,-0.056,0.037,,,,,-0.06899999999999999,-0.011999999999999997,-0.053,0.015,-0.008000000000000007,-0.116,-0.002,0.055,-0.05399999999999999,-0.133,0.052000000000000005,-0.049,0.038,-0.05499999999999999,0.011,-0.022,0.036000000000000004,-0.12199999999999998,-0.009000000000000001,-0.015,0.014000000000000002,-0.089,-0.032,-0.018000000000000002,0.039,-0.20400000000000001,0.043000000000000003,,,,,,0.088,-0.04100000000000001,-0.021,,0.008,-0.039,0.01,-0.042,-0.015999999999999993,-0.121,-0.031,-0.011,,,,,10.0,8.0,1.0,11.36,11.96,9.43,15.39,0.013999999999999999,-0.119,0.014,0.0,97.6,100.64999999999999,101.25999999999999,101.87
1628271300.000091,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,18.0,21.0,8.0,6.0,13.0,35.0,0.0,91.0,0.0,1500.0,1.8,248.39000000000001,-1.49,2.39,35.0,22.580000000000002,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-7.148539380555777,-2.8317502992093235,0.20000015258800705,-0.044,0.177,0.07,0.0,0.0,0.0,-0.021999999999999992,0.17,0.051000000000000004,-0.10999991607666011,0.8499993515014649,0.2549998054504395,4.999996185302734,1.0,0.0,0.0,0.0,0.0,-0.95000319314003,-0.7789921097755433,1.6,0.0,-1.6289914612770082,0.0,7.0,13.441123563595639,27.55866925630262,-76.10836407931798,0.040999999999999995,-0.185,0.04,-0.004,0.03300000000000001,-0.192,0.044,-0.007,0.044,-0.177,0.07,0.023,0.013000000000000001,-0.0010000000000000009,0.13,0.001,0.012000000000000002,-0.038,0.053,-0.021,0.051000000000000004,-0.022,0.047,0.01,-0.012,0.010999999999999998,0.008,0.044,,,,,,,,,0.111,-0.124,0.088,0.019,-0.05100000000000002,-0.147,0.075,0.013000000000000001,0.017,-0.08399999999999999,0.037,0.013000000000000001,0.025,-0.03,0.008,-0.066,-0.018,-0.094,0.027,0.014,-0.020999999999999998,-0.12199999999999998,-0.046,0.021,0.08000000000000002,-0.156,-0.02,-0.037,-0.13300000000000003,-0.123,0.043000000000000003,0.059000000000000004,0.069,0.042,0.096,,-0.168,-0.041999999999999996,0.10400000000000001,-0.093,0.32300000000000006,-0.362,0.131,,10.0,8.0,1.0,11.620000000000001,12.01,8.91,17.22,0.021999999999999992,-0.17,0.051000000000000004,0.013000000000000001,103.09,104.92,107.97,101.25999999999999
1628271305.000065,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,19.0,21.0,8.0,6.0,13.0,35.0,5.0,65.0,0.0,1500.0,2.3000000000000003,248.39000000000001,-1.49,2.39,35.0,22.61,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-3.5742855407650693,-1.4158814284568062,0.10000051975520392,-0.037,0.093,0.068,0.0,0.0,0.0,-0.03,0.168,0.056,-0.14999922037124633,0.8399956340789796,0.2799985446929932,4.999974012374878,0.5000000000000002,0.0,0.0,0.0,0.0,-1.1000024135112763,0.06100352430343625,2.1000000000000005,0.0,-0.7789921097755433,0.0,7.0,13.523307573685392,28.435535602925924,-76.25773132535043,0.05499999999999999,-0.21699999999999997,0.028,0.017,0.042,-0.17,0.052000000000000005,0.012,0.037,-0.093,0.068,0.011,0.002000000000000001,-0.023,0.108,-0.055,0.031,-0.043000000000000003,0.056,-0.025,0.038000000000000006,-0.02,0.049,0.067,0.032,0.010000000000000002,-0.022,0.033,-0.066,0.03,-0.046,,,,,,0.06,-0.17500000000000004,0.047,0.044,0.05299999999999999,-0.10599999999999998,0.034,0.035,0.059,-0.10700000000000001,0.033,-0.002,0.047,-0.061000000000000006,0.032,-0.055,0.015,-0.127,-0.006,0.019,-0.024999999999999988,-0.168,0.024,-0.009000000000000001,-0.060000000000000005,-0.178,-0.008,-0.002,0.15299999999999997,-0.19,0.019,0.014,-0.028000000000000004,-0.10999999999999999,0.05,-0.009000000000000001,0.134,-0.10300000000000004,-0.038,-0.184,,,,,10.0,8.0,1.0,11.23,11.66,8.47,16.84,0.03,-0.168,0.056,-0.004,104.31,103.7,104.31,92.72
1628271310.000041,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,20.0,21.0,8.0,6.0,13.0,35.0,10.0,41.0,0.0,1500.0,2.6,248.39000000000001,-1.49,2.39,35.0,22.63,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-2.1445705063660627,-0.8495285330029811,0.060000288964709506,-0.033999999999999996,0.09899999999999999,0.1,0.0,0.0,0.0,-0.033,0.20500000000000002,0.044,-0.16499920535087587,1.0249950635433198,0.21999894046783447,4.999975919723511,0.2999999999999998,0.0,0.0,0.0,0.0,-1.265001618862152,1.0859985878467562,2.4000000000000004,0.0,0.06100352430343625,0.0,6.0,12.533049389730197,23.701716828035522,-79.83922342850161,0.063,-0.228,0.019,-0.006,0.07200000000000002,-0.17300000000000004,0.044,-0.013000000000000001,0.033999999999999996,-0.09899999999999999,0.1,0.003,0.027,-0.002999999999999999,0.08600000000000001,-0.018000000000000002,0.029,-0.06800000000000002,0.024,0.092,-0.05299999999999999,-0.0030000000000000027,-0.016,0.033,0.27099999999999996,-0.004000000000000017,0.039,,0.0019999999999999983,-0.07399999999999998,-0.022,0.007,0.036000000000000004,-0.133,0.022,0.038,0.0019999999999999983,-0.06699999999999999,0.097,0.013000000000000001,0.014999999999999998,-0.062,0.085,-0.021,-0.005000000000000001,-0.062,0.022,-0.015,0.029000000000000005,-0.148,-0.007,-0.012,0.021999999999999995,-0.07100000000000001,-0.057,-0.061,0.089,0.0010000000000000044,-0.076,,-0.037000000000000005,-0.306,0.132,,0.032,-0.014,0.109,0.067,0.002999999999999999,-0.08199999999999999,0.068,0.061,-0.10599999999999998,0.075,0.024,0.265,,,,,10.0,8.0,1.0,9.72,10.25,7.96,13.69,0.033,-0.20500000000000002,0.044,0.007,104.92,105.53,107.36,99.42999999999999
1628271315.000021,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,21.0,21.0,8.0,6.0,13.0,35.0,15.0,21.0,0.0,1500.0,3.5,248.39000000000001,-1.49,2.39,35.0,22.63,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-6.4337063037616815,-2.5485835330581352,0.18000072098067102,-0.04,0.052,0.10400000000000001,0.0,0.0,0.0,-0.04300000000000001,0.19400000000000003,0.034,-0.21499913883209235,0.9699961147308351,0.1699993190765381,4.9999799728393555,0.8999999999999999,0.0,0.0,0.0,0.0,-1.4800007576942444,2.0559947025775913,3.3000000000000003,0.0,1.0859985878467562,0.0,5.0,12.710571779831076,21.927340123685852,-79.13244387884669,0.046000000000000006,-0.179,0.032,-0.005,0.07700000000000001,-0.16500000000000004,0.045,0.012,0.04,-0.052,0.10400000000000001,-0.025,0.047,-0.049,0.051000000000000004,-0.032,-0.026000000000000002,0.004,-0.021,0.08700000000000001,,,,,-0.011,-0.053,-0.084,0.08,0.047,-0.009999999999999998,-0.032,0.068,6.938893903907228e-18,-0.14100000000000001,0.06,-0.015,0.021,-0.04000000000000001,0.044,-0.023,-0.0029999999999999957,-0.11200000000000002,-0.009000000000000001,0.024,-0.022,-0.14400000000000002,-0.101,0.019,0.015999999999999997,-0.10599999999999998,-0.056,0.08,0.22399999999999998,-0.2,-0.133,,,,,,0.044,-0.132,0.018000000000000002,,-0.024999999999999998,-0.095,0.01,0.069,0.006999999999999999,-0.11200000000000002,0.002,-0.10300000000000001,,,,,,,,,10.0,8.0,1.0,9.07,9.43,7.5,12.35,0.04300000000000001,-0.19400000000000003,0.034,0.0,104.92,107.36,112.24,101.87
1628271319.000098,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,22.0,21.0,8.0,6.0,13.0,35.0,19.0,98.0,0.0,1500.0,4.0,248.39000000000001,-1.49,2.39,35.0,22.63,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-4.467747689738137,-1.7698085138371464,0.12499759350879769,0.031,0.006,0.117,0.0,0.0,0.0,-0.026999999999999996,0.22,0.028,-0.10800207924842833,0.880016942024231,0.1120021562576294,4.00007700920105,0.5,0.0,0.0,0.0,0.0,-1.5880028369426729,2.9360116446018223,3.8000000000000003,0.0,2.0559947025775913,0.0,5.0,12.785367463558622,25.625636321072502,-77.68544111659864,0.047000000000000014,-0.184,0.018000000000000002,-0.043000000000000003,0.09,-0.19000000000000003,0.024,-0.023,-0.031,-0.006,0.117,-0.035,0.0029999999999999975,-0.021999999999999995,0.027,0.021,0.019,-0.049,-0.036000000000000004,0.092,,,,,0.018000000000000002,-0.044,-0.107,0.042,0.044,-0.057000000000000016,-0.017,0.112,0.07,-0.121,0.065,0.045,0.05500000000000001,-0.028,0.038,-0.063,0.004,-0.041,-0.025,-0.035,-0.024999999999999994,-0.139,-0.035,0.011,-0.10199999999999998,-0.201,-0.077,0.044,-0.017000000000000008,-0.105,-0.135,,0.261,-0.42600000000000005,-0.10200000000000001,,0.001999999999999995,-0.07,0.037,0.105,0.029000000000000005,-0.08600000000000001,0.006,0.005,0.09,-0.057999999999999996,-0.006,-0.093,,,,,,,,,10.0,8.0,1.0,8.68,9.05,6.890000000000001,12.540000000000001,0.026999999999999996,-0.22,0.028,-0.004,98.21,103.09,108.58,95.77
1628271324.000072,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,23.0,21.0,8.0,6.0,13.0,35.0,24.0,72.0,0.0,1500.0,4.5,248.39000000000001,-1.49,2.39,35.0,22.650000000000002,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-3.5742855407650675,-1.4158814284568055,0.10000051975520388,0.020000000000000004,0.0020000000000000018,0.11,0.0,0.0,0.0,-0.02100000000000002,0.261,0.034,-0.10499945425987253,1.3049932172298433,0.16999911642074586,4.999974012374878,0.5,0.0,0.0,0.0,0.0,-1.6930022912025453,4.241004861831666,4.300000000000001,0.0,2.9360116446018223,0.0,5.0,12.713871816777374,28.710017373912667,-77.09892390503857,0.03600000000000001,-0.243,0.044,0.014,0.030999999999999993,-0.17,0.1,0.025,-0.020000000000000004,-0.0020000000000000018,0.11,-0.052000000000000005,0.037,-0.028000000000000004,0.007,0.05,0.011,-0.063,-0.059000000000000004,0.1,,,,,0.022,0.007,-0.08700000000000001,0.096,0.054,-0.135,0.012,0.123,-0.07200000000000001,-0.225,0.048,0.012,-0.0050000000000000044,-0.123,0.023,-0.008,0.042,-0.11000000000000001,-0.025,-0.038,0.033,-0.123,-0.065,-0.073,0.013999999999999999,-0.308,-0.097,0.051000000000000004,-0.08800000000000001,-0.2,0.01,0.085,0.023999999999999994,-0.19599999999999998,0.057,-0.035,-0.02099999999999999,-0.16000000000000003,0.024,0.013000000000000001,0.048,-0.105,0.016,-0.029,0.0050000000000000044,-0.24900000000000003,0.047,,,,,,,,,,10.0,8.0,1.0,8.120000000000001,8.52,6.24,12.43,0.02100000000000002,-0.261,0.034,0.002,103.7,107.97,112.85,103.09
1628271329.000051,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,24.0,21.0,8.0,6.0,13.0,35.0,29.0,51.0,0.0,1500.0,5.1000000000000005,248.39000000000001,-1.49,2.39,35.0,22.67,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-4.2891383539326196,-1.6990560127759393,0.12000050354215211,0.006,0.045000000000000005,0.061,0.0,0.0,0.0,0.007000000000000006,0.261,0.048,0.0349998531341553,1.3049945240020753,0.23999899291992188,4.999979019165039,0.6000000000000005,0.0,0.0,0.0,0.0,-1.65800243806839,5.545999385833741,4.900000000000001,0.0,4.241004861831666,0.0,13.0,12.270980837280316,25.15078780938886,-79.77745263021303,0.014000000000000012,-0.249,0.052000000000000005,-0.001,0.013000000000000001,-0.08899999999999998,0.132,-0.031,-0.006,-0.045000000000000005,0.061,-0.063,0.0,-0.026000000000000002,-0.018000000000000002,0.11900000000000001,-0.05999999999999999,-0.0009999999999999974,-0.081,-0.027,-0.06999999999999999,-0.032,-0.016,0.131,0.011000000000000001,-0.064,0.012,0.151,0.08900000000000001,-0.184,0.067,0.057,0.027000000000000007,-0.13200000000000003,0.053,-0.036000000000000004,0.069,-0.055,0.031,-0.016,-0.008000000000000007,-0.158,-0.023,0.031,-0.016000000000000014,-0.225,-0.038,0.033,-0.09500000000000001,0.16000000000000003,-0.121,0.312,,,,,-0.015,-0.11599999999999999,0.08700000000000001,0.12,0.014000000000000002,-0.10300000000000001,0.082,0.055,-0.058,-0.122,0.07200000000000001,-0.048,-0.02600000000000001,-0.17100000000000004,0.067,0.146,,,,,,,,,10.0,8.0,1.0,7.01,7.44,5.66,10.120000000000001,-0.007000000000000006,-0.261,0.048,-0.002,105.53,107.36,109.19,106.14
1628271334.000023,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,25.0,21.0,8.0,6.0,13.0,35.0,34.0,23.0,0.0,1500.0,5.5,248.39000000000001,-1.49,2.39,35.0,22.69,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-2.8594296597525104,-1.1327056288724893,0.08000045013681001,0.0020000000000000018,0.11200000000000002,-0.016,0.0,0.0,0.0,0.014000000000000012,0.279,0.014,0.06999960613250739,1.394992150783539,0.06999960613250733,4.999971866607666,0.39999999999999947,0.0,0.0,0.0,0.0,-1.5880028319358825,6.94099153661728,5.300000000000001,0.0,5.545999385833741,0.0,12.0,11.672590668401185,20.30776650698668,-75.5109693914941,-0.02100000000000001,-0.186,0.057,-0.033,0.040999999999999995,-0.03,0.113,-0.107,-0.0020000000000000018,-0.11200000000000002,-0.016,0.111,-0.061,-0.011999999999999999,-0.156,-0.032,-0.009000000000000001,-0.134,-0.05,0.032,-0.013000000000000005,-0.07200000000000001,-0.006,0.061,-0.025999999999999995,-0.122,-0.029,0.018000000000000002,-0.010000000000000002,-0.049,0.068,0.013000000000000001,0.008000000000000004,-0.078,0.035,-0.004,-0.051,-0.125,-0.081,0.079,0.026999999999999996,-0.09,-0.097,0.021,-0.068,-0.189,-0.07200000000000001,-0.002,,,,,-0.017,-0.28600000000000003,0.14400000000000002,,-0.005000000000000001,-0.093,0.047,-0.004,-0.024000000000000007,-0.16900000000000004,0.001,-0.027,0.035,-0.15600000000000003,-0.009000000000000001,0.089,,,,,,,,,,,,,10.0,8.0,1.0,6.2,6.23,5.08,8.09,-0.014000000000000012,-0.279,0.014,-0.001,103.09,106.75,109.8,100.64999999999999
1628271338.000096,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,26.0,21.0,8.0,6.0,13.0,35.0,38.0,96.0,0.0,1500.0,6.4,248.39000000000001,-1.49,2.39,35.0,22.650000000000002,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-8.041953510785515,-3.1856583629289372,0.2249958828844998,0.03300000000000001,0.06,-0.06,0.0,0.0,0.0,0.053000000000000005,0.301,0.006,0.21200387930870057,1.204022031545639,0.024000439167022707,4.000073194503784,0.9000000000000004,0.0,0.0,0.0,0.0,-1.375998952627182,8.145013568162918,6.200000000000001,0.0,6.94099153661728,0.0,3.0,12.058646963498681,22.948803723695317,-73.02842347945267,-0.08900000000000002,-0.18,0.092,0.059000000000000004,0.012,-0.014999999999999998,0.077,-0.11900000000000001,-0.03300000000000001,-0.06,-0.06,0.107,,,,,-0.03,-0.13,-0.054,0.105,-0.034999999999999996,-0.123,-0.029,0.041,0.039,-0.134,-0.001,-0.033,-0.031,-0.089,0.051000000000000004,-0.07100000000000001,0.0050000000000000044,-0.11100000000000002,-0.069,-0.03,0.018999999999999993,-0.122,-0.101,-0.013000000000000001,-0.010999999999999996,-0.134,-0.115,0.042,0.054,0.101,-0.10200000000000001,,,,,,0.048999999999999995,-0.225,0.047,-0.133,-0.04000000000000001,-0.08600000000000001,0.004,0.047,-0.054,-0.15099999999999997,0.001,-0.044,0.026000000000000002,-0.19899999999999998,0.038,-0.158,,,,,,,,,,,,,10.0,8.0,1.0,5.73,5.68,4.55,7.76,-0.053000000000000005,-0.301,0.006,0.032,107.36,107.36,112.24,102.48
1628271343.000079,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,27.0,21.0,8.0,6.0,13.0,35.0,43.0,79.0,0.0,1500.0,7.1000000000000005,248.39000000000001,-1.49,2.39,35.0,22.69,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,14.0,0.0,0.0,-5.003990928496598,-1.9822305025770601,0.1400004806535057,0.009999999999999998,0.047,-0.098,0.0,0.0,0.0,0.020000000000000018,0.31,-0.014,0.09999965667724618,1.5499946784973144,-0.06999975967407226,4.999982833862305,0.7000000000000002,0.0,0.0,0.0,0.0,-1.275999295949936,9.695008246660233,6.900000000000001,0.0,8.145013568162918,0.0,3.0,12.371831958422586,28.280420064693686,-76.96921957080563,-0.013000000000000005,-0.122,0.084,-0.03,-0.029999999999999992,-0.044,0.026000000000000002,-0.10300000000000001,-0.009999999999999998,-0.047,-0.098,0.093,0.123,-0.034999999999999996,-0.14400000000000002,,-0.01699999999999999,-0.08,-0.09,0.122,-0.0029999999999999957,-0.14100000000000001,-0.10300000000000001,0.061,0.064,-0.18099999999999997,0.007,0.029,0.043,-0.088,0.056,-0.079,-0.018000000000000002,-0.14,-0.016,-0.055,-0.008000000000000007,-0.186,-0.09,-0.024,0.015999999999999997,-0.095,-0.128,-0.055,0.165,-0.027000000000000003,-0.229,,-0.316,-0.22099999999999997,0.046,,-0.002999999999999999,-0.077,0.07200000000000001,0.197,0.055,-0.09500000000000001,0.037,-0.018000000000000002,0.016,-0.15800000000000003,-0.008,0.004,-0.011999999999999997,-0.303,-0.015,-0.221,,,,,,,,,,,,,10.0,8.0,1.0,5.2,5.44,4.04,7.930000000000001,-0.020000000000000018,-0.31,-0.014,0.011,105.53,105.53,112.24,104.92
