time,pitch,depth,depth_rate,v_N,v_E,pump_volume,thruster_power,thruster_current
1574385685.62268,0.467748,33.3189,-0.254964,-0.41704,0.268606,255.054,,
1574385689.70609,0.460767,32.1309,-0.289612,-0.48316,0.309187,254.978,,
1574385693.78485,0.467748,30.9153,-0.297872,-0.477774,0.322165,254.888,,
1574385697.87143,0.467748,29.6444,-0.311183,-0.438432,0.377972,254.863,,
1574385702.09909,0.464258,28.5946,-0.248779,-0.302905,0.318726,254.774,,
1574385706.32776,0.445059,27.3513,-0.293564,-0.237101,0.445136,254.723,,
1574385710.41205,0.445059,26.1633,-0.291316,-0.175517,0.446853,254.71,,
1574385714.49615,0.459022,25.1135,-0.258012,-0.137899,0.367301,254.621,,
1574385718.72131,0.459022,23.7321,-0.324801,-0.213166,0.489818,254.646,,
1574385722.80801,0.455531,22.848,-0.225589,-0.219004,0.304313,254.557,,
1574385726.89639,0.459022,21.4943,-0.318156,-0.362707,0.441324,254.48,,
1574385730.97803,0.459022,20.4444,-0.255624,-0.376734,0.305727,254.518,,
1574385735.20242,0.45204,19.2564,-0.281714,-0.429674,0.341237,254.544,,
1574385739.28973,0.443314,18.0961,-0.286579,-0.438592,0.35933,254.518,,
1574385743.37216,0.441568,16.9633,-0.277903,-0.39254,0.368115,254.493,,
1574385747.45551,0.453786,15.9135,-0.25719,-0.311052,0.34425,254.467,,
1574385751.68155,0.450295,14.8084,-0.261378,-0.255409,0.372272,254.404,,
1574385755.7637,0.446804,13.5928,-0.298677,-0.227461,0.454268,254.378,,
1574385759.84326,0.445059,12.4877,-0.269801,-0.199711,0.403354,254.378,,
1574385763.92365,0.44855,11.4102,-0.263893,-0.228548,0.384183,254.327,,
1574385768.14944,0.441568,10.3327,-0.264606,-0.300101,0.37735,254.391,,
1574385772.23593,0.45204,9.11711,-0.286702,-0.362861,0.386567,254.314,,
1574385776.31741,0.45204,7.7081,-0.308182,-0.460528,0.381556,254.327,,
1574385780.40326,0.445059,6.68588,-0.286336,-0.471391,0.33431,254.289,,
1574385784.63287,0.445059,5.35975,-0.312692,-0.462138,0.401753,254.238,,
1574385788.7135,0.457276,4.1994,-0.296312,-0.370145,0.396287,254.238,,
1574385792.79065,0.445059,2.9009,-0.305889,-0.290828,0.458762,254.289,,
1574385796.90881,0.445059,1.54715,-0.310209,,,254.225,,
1574385801.38147,0.445059,0.359159,-0.290959,,,254.199,,
1574385805.67328,0.445059,0.0,-0.0826603,,,254.187,,
1574385809.80258,0.445059,0.0,0.0,,,254.148,,
1574385813.88812,0.445059,0.0,0.0,,,254.161,,
1574385818.13129,0.445059,0.0,0.0,,,254.187,,
1574385822.21988,0.445059,0.0,0.0,,,254.161,,
1574385826.36667,0.445059,0.248648,0.057933,,,254.365,,
1574385830.6203,0.445059,0.0,-0.0573981,,,254.123,,
1574385834.86493,0.445059,0.0,0.0,,,254.059,,
1574385838.95349,0.445059,0.0,0.0,,,253.983,,
1574385843.05194,0.445059,0.0,0.0,,,254.123,,
1574385847.1532,0.445059,0.0,0.0,,,253.88,,
1574385851.40002,0.445059,0.0,0.0,,,253.97,,
1574385855.5238,0.445059,0.193393,0.04702,,,254.034,,
1574385859.61472,0.445059,0.552552,0.0834477,,,253.829,,
1574385863.70609,0.445059,0.0,-0.135996,,,253.791,,
1574385867.96368,0.445059,0.0,0.0,,,253.561,,
1574385872.06815,0.445059,0.0,0.0,,,253.536,,
1574385876.15219,0.445059,0.0,0.0,,,253.485,,
1574385880.23224,0.445059,0.290156,0.0712213,-0.198764,-0.163267,253.523,,
1574385884.60547,0.445059,0.0,-0.0639814,-0.162654,-0.262334,253.408,,
1574385888.9248,0.445059,0.0,0.0,,,253.268,,
1574385893.32584,0.445059,0.0,0.0,0.257015,-0.0103228,253.217,,
1574385897.82123,0.445059,0.0,0.0,0.275754,-0.13869,253.166,,
1574385902.3168,0.445059,0.0,0.0,-0.269442,-0.150586,253.013,,
1574385906.81143,0.445059,0.0,0.0,0.306366,-0.037617,253.013,,
1574385911.28375,0.445059,0.0,0.0,0.25022,-0.0596107,252.911,,
1574385915.87146,0.445059,0.0,0.0,0.35351,-0.210734,252.783,,
1574385920.34067,0.445059,0.0,0.0,0.0974303,-0.292886,252.783,,
1574385924.8089,0.445059,0.0,0.0,-0.275051,-0.232436,252.617,,
1574385929.2811,0.445059,0.0,0.0,,,252.49,,
1574385933.50348,0.445059,0.0,0.0,0.312949,-0.267284,252.451,,
1574385937.99802,0.445059,0.0,0.0,-0.195075,-0.302697,252.439,,
1574385942.49063,0.445059,0.0,0.0,-0.190458,-0.242901,252.4,,
1574385947.02197,0.445059,0.0,0.0,0.12011,-0.284339,252.362,,
1574385951.49835,0.445059,0.0,0.0,-0.240218,-0.193831,252.298,,
1574385955.98291,0.445059,0.0,0.0,,,252.196,,
1574385960.21408,0.445059,0.0,0.0,,,252.107,,
1574385964.44385,0.445059,0.0,0.0,,,252.005,,
1574385968.66827,0.445059,0.0,0.0,,,251.941,,
1574385973.06543,0.445059,0.0,0.0,,,251.967,,
1574385981.73557,0.445059,0.0,0.0,,,251.839,,
1574385985.97455,0.445059,0.0,0.0,,,251.75,,
1574385990.37674,0.445059,0.0,0.0,,,251.75,,
1574385994.46448,0.445059,0.0,0.0,,,251.635,,
1574385998.69788,0.445059,0.0,0.0,,,251.609,,
1574386002.92847,0.445059,0.0,0.0,,,251.443,,
1574386007.32587,0.445059,0.0,0.0,,,251.431,,
1574386011.59979,0.445059,0.0,0.0,,,251.367,,
1574386015.82672,0.445059,0.0,0.0,,,251.38,,
1574386020.05521,0.445059,0.0,0.0,,,251.29,,
1574386024.45297,0.445059,0.0,0.0,,,251.226,,
1574386028.67987,0.445059,0.0,0.0,,,251.188,,
1574386032.9079,0.445059,0.0,0.0,,,251.15,,
1574386037.13483,0.445059,0.0,0.0,,,251.035,,
1574386041.53046,0.445059,0.0,0.0,,,250.92,,
1574386045.79498,0.445059,0.0,0.0,,,250.907,,
1574386050.12314,0.445059,0.0,0.0,,,250.869,,
1574386054.35922,0.445059,0.0,0.0,,,250.805,,
1574386058.75754,0.445059,0.0,0.0,,,250.793,,
1574386062.99084,0.445059,0.0,0.0,,,250.703,,
1574386067.22311,0.445059,0.0,0.0,,,250.601,,
1574386073.53497,0.445059,0.0,0.0,,,250.499,,
1574386078.04663,0.445059,0.0,0.0,,,250.41,,
1574386082.41055,0.445059,0.0,0.0,,,250.397,,
